outcome,factor,stage,network,location,window,lag,specification_id,specification,sensitivity,coefficient,coefficient_unit,magnitude_recorded_by_job3,sign,raw_p_value,bh_adjusted_p_value,observations,municipality_count,weighting,INSE_control,fixed_effects,main_or_sensitivity,sign_agreement_with_main,magnitude_range_across_sensitivities,leave_one_out_min,leave_one_out_max,pandemic_exclusion_result,Nova_Santa_Rita_relevance,possible_planning_delta,lens_and_period_compatibility,factual_limit,work_source,age_group,stock_or_flow,population_control,sector_or_occupation_context,large_municipalities_excluded,Vale_only_sensitivity,municipal_concentration,overlap_with_education_problem,same_person_inference_allowed
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S2_RAIS_15_17_POPULATION,S2_RAIS_15_17_POPULATION,MAIN_2019_2025,-0.2931126659914827,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.2931126659914827,negative,0.2695907454463334,0.4586373701592658,3203,493,unweighted,false,true,main,true,"[0.29311266599148272,0.29311266599148272]",not_executed_for_relation,not_executed_for_relation,not_executed_for_relation,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,true,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_18_24,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S3_RAIS_18_24_DIAGNOSTIC,S3_RAIS_18_24_DIAGNOSTIC,MAIN_2019_2025,0.8661556368847102,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.8661556368847102,positive,0.0726766382928998,0.2018795508136108,3472,496,unweighted,false,true,main,true,"[0.8661556368847102,0.8661556368847102]",not_executed_for_relation,not_executed_for_relation,not_executed_for_relation,Nova Santa Rita RAIS 18_24: 1117 -> 1638 (46.64%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,18_24,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 784205 Alimentador de linha de produção (6821 adjusted events); 521110 Vendedor de comércio varejista (4657 adjusted events); 421125 Operador de caixa (4212 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (4830 adjusted events); 8220200 Atividades de teleatendimento (2303 adjusted events); 4930202 Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional (2043 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
failure_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019;2022-2025,0,H3-medio-failure_rate_percent-S1-EXCLUDE_2020_2021,S1_RAIS_15_17,EXCLUDE_2020_2021,0.199935547264823,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.199935547264823,positive,0.6256292909221123,0.6900323061640945,2298,490,unweighted,false,true,sensitivity,true,"[0.1410806203591819,2.562419152394944]",0.1757282161279647,0.192314615033749,0.199935547264823,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019;2022-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
failure_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-failure_rate_percent-S1-EXCLUDE_LARGEST_RS_10,S1_RAIS_15_17,EXCLUDE_LARGEST_RS_10,0.1683082900207314,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.1683082900207314,positive,0.529766006960336,0.6208195394066438,3133,483,unweighted,false,true,sensitivity,true,"[0.1410806203591819,2.562419152394944]",0.1757282161279647,0.192314615033749,0.199935547264823,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",true,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
failure_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-failure_rate_percent-S1-EXCLUDE_SMALL_POPULATION_DECILE,S1_RAIS_15_17,EXCLUDE_SMALL_POPULATION_DECILE,0.403039451866526,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.403039451866526,positive,0.1630734178353381,0.3945324625048503,2957,462,unweighted,false,true,sensitivity,true,"[0.1410806203591819,2.562419152394944]",0.1757282161279647,0.192314615033749,0.199935547264823,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
failure_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2020-2025,1,H3-medio-failure_rate_percent-S1-LAG1,S1_RAIS_15_17,LAG_1,-0.2814928869677743,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.2814928869677743,negative,0.2610486572953155,0.4586373701592658,2731,492,unweighted,false,true,sensitivity,false,"[0.1410806203591819,2.562419152394944]",0.1757282161279647,0.192314615033749,0.199935547264823,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2020-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
failure_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2021-2025,2,H3-medio-failure_rate_percent-S1-LAG2,S1_RAIS_15_17,LAG_2,0.3736942263850054,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.3736942263850054,positive,0.2126476384197553,0.4586373701592658,2268,490,unweighted,false,true,sensitivity,true,"[0.1410806203591819,2.562419152394944]",0.1757282161279647,0.192314615033749,0.199935547264823,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2021-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
failure_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-failure_rate_percent-S1-LOO-4303905,S1_RAIS_15_17,LEAVE_OUT_VALE_4303905,0.1815004338699099,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.1815004338699099,positive,0.4968233334317233,0.6043869125092093,3196,492,unweighted,false,true,sensitivity,true,"[0.1410806203591819,2.562419152394944]",0.1757282161279647,0.192314615033749,0.199935547264823,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
failure_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-failure_rate_percent-S1-LOO-4306403,S1_RAIS_15_17,LEAVE_OUT_VALE_4306403,0.1818275852880267,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.1818275852880267,positive,0.4961905022011378,0.6043869125092093,3196,492,unweighted,false,true,sensitivity,true,"[0.1410806203591819,2.562419152394944]",0.1757282161279647,0.192314615033749,0.199935547264823,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
failure_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-failure_rate_percent-S1-LOO-4307609,S1_RAIS_15_17,LEAVE_OUT_VALE_4307609,0.1813941203139843,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.1813941203139843,positive,0.4969940544505654,0.6043869125092093,3196,492,unweighted,false,true,sensitivity,true,"[0.1410806203591819,2.562419152394944]",0.1757282161279647,0.192314615033749,0.199935547264823,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
failure_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-failure_rate_percent-S1-LOO-4307708,S1_RAIS_15_17,LEAVE_OUT_VALE_4307708,0.192314615033749,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.192314615033749,positive,0.4714430766922864,0.6043869125092093,3196,492,unweighted,false,true,sensitivity,true,"[0.1410806203591819,2.562419152394944]",0.1757282161279647,0.192314615033749,0.199935547264823,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
failure_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-failure_rate_percent-S1-LOO-4310801,S1_RAIS_15_17,LEAVE_OUT_VALE_4310801,0.1837101359245606,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.1837101359245606,positive,0.4914707486601188,0.6043869125092093,3196,492,unweighted,false,true,sensitivity,true,"[0.1410806203591819,2.562419152394944]",0.1757282161279647,0.192314615033749,0.199935547264823,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
failure_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-failure_rate_percent-S1-LOO-4313375,S1_RAIS_15_17,LEAVE_OUT_VALE_4313375,0.1757282161279647,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.1757282161279647,positive,0.5104916594851889,0.6077281660537963,3196,492,unweighted,false,true,sensitivity,true,"[0.1410806203591819,2.562419152394944]",0.1757282161279647,0.192314615033749,0.199935547264823,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
failure_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-failure_rate_percent-S1-LOO-4313409,S1_RAIS_15_17,LEAVE_OUT_VALE_4313409,0.1816219318547987,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.1816219318547987,positive,0.4963490660229799,0.6043869125092093,3196,492,unweighted,false,true,sensitivity,true,"[0.1410806203591819,2.562419152394944]",0.1757282161279647,0.192314615033749,0.199935547264823,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
failure_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-failure_rate_percent-S1-LOO-4314803,S1_RAIS_15_17,LEAVE_OUT_VALE_4314803,0.1828782457859966,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.1828782457859966,positive,0.4934460173702606,0.6043869125092093,3196,492,unweighted,false,true,sensitivity,true,"[0.1410806203591819,2.562419152394944]",0.1757282161279647,0.192314615033749,0.199935547264823,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
failure_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-failure_rate_percent-S1-LOO-4318705,S1_RAIS_15_17,LEAVE_OUT_VALE_4318705,0.1802865359916886,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.1802865359916886,positive,0.4996265143409463,0.6043869125092093,3196,492,unweighted,false,true,sensitivity,true,"[0.1410806203591819,2.562419152394944]",0.1757282161279647,0.192314615033749,0.199935547264823,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
